size,items,sum,average
6,Asahi Inori Figurine x2 + New Flavor Out Now! x2 + Thud-Thud Hammer + Wheelchair Model,193177,32196.166667
6,Asahi Inori Figurine x2 + New Flavor Out Now! x2 + Wheelchair Model x2,120336,20056.0
6,Asahi Inori Figurine x2 + New Flavor Out Now! + Nine-Bite Snack Box x3,783897,130649.5
6,Asahi Inori Figurine x2 + New Flavor Out Now! + Nine-Bite Snack Box x2 + Thud-Thud Hammer,643689,107281.5
6,Asahi Inori Figurine x2 + New Flavor Out Now! + Nine-Bite Snack Box x2 + Wheelchair Model,570848,95141.333333
6,Asahi Inori Figurine x2 + New Flavor Out Now! + Nine-Bite Snack Box + Thud-Thud Hammer x2,503481,83913.5
6,Asahi Inori Figurine x2 + New Flavor Out Now! + Nine-Bite Snack Box + Thud-Thud Hammer + Wheelchair Model,430640,71773.333333
6,Asahi Inori Figurine x2 + New Flavor Out Now! + Nine-Bite Snack Box + Wheelchair Model x2,357799,59633.166667
6,Asahi Inori Figurine x2 + New Flavor Out Now! + Thud-Thud Hammer x3,363273,60545.5
6,Asahi Inori Figurine x2 + New Flavor Out Now! + Thud-Thud Hammer x2 + Wheelchair Model,290432,48405.333333
6,Asahi Inori Figurine x2 + New Flavor Out Now! + Thud-Thud Hammer + Wheelchair Model x2,217591,36265.166667
6,Asahi Inori Figurine x2 + New Flavor Out Now! + Wheelchair Model x3,144750,24125.0
6,Asahi Inori Figurine x2 + Nine-Bite Snack Box x4,1021360,170226.666667
6,Asahi Inori Figurine x2 + Nine-Bite Snack Box x3 + Thud-Thud Hammer,881152,146858.666667
6,Asahi Inori Figurine x2 + Nine-Bite Snack Box x3 + Wheelchair Model,808311,134718.5
6,Asahi Inori Figurine x2 + Nine-Bite Snack Box x2 + Thud-Thud Hammer x2,740944,123490.666667
6,Asahi Inori Figurine x2 + Nine-Bite Snack Box x2 + Thud-Thud Hammer + Wheelchair Model,668103,111350.5
6,Asahi Inori Figurine x2 + Nine-Bite Snack Box x2 + Wheelchair Model x2,595262,99210.333333
6,Asahi Inori Figurine x2 + Nine-Bite Snack Box + Thud-Thud Hammer x3,600736,100122.666667
6,Asahi Inori Figurine x2 + Nine-Bite Snack Box + Thud-Thud Hammer x2 + Wheelchair Model,527895,87982.5
6,Asahi Inori Figurine x2 + Nine-Bite Snack Box + Thud-Thud Hammer + Wheelchair Model x2,455054,75842.333333
6,Asahi Inori Figurine x2 + Nine-Bite Snack Box + Wheelchair Model x3,382213,63702.166667
6,Asahi Inori Figurine x2 + Thud-Thud Hammer x4,460528,76754.666667
6,Asahi Inori Figurine x2 + Thud-Thud Hammer x3 + Wheelchair Model,387687,64614.5
6,Asahi Inori Figurine x2 + Thud-Thud Hammer x2 + Wheelchair Model x2,314846,52474.333333
6,Asahi Inori Figurine x2 + Thud-Thud Hammer + Wheelchair Model x3,242005,40334.166667
6,Asahi Inori Figurine x2 + Wheelchair Model x4,169164,28194.0
6,Asahi Inori Figurine + Ghostfire Wisp x5,1332379,222063.166667
6,Asahi Inori Figurine + Ghostfire Wisp x4 + Lost Armor,1075582,179263.666667
6,Asahi Inori Figurine + Ghostfire Wisp x4 + New Flavor Out Now!,1074701,179116.833333
6,Asahi Inori Figurine + Ghostfire Wisp x4 + Nine-Bite Snack Box,1312164,218694.0
6,Asahi Inori Figurine + Ghostfire Wisp x4 + Thud-Thud Hammer,1171956,195326.0
6,Asahi Inori Figurine + Ghostfire Wisp x4 + Wheelchair Model,1099115,183185.833333
6,Asahi Inori Figurine + Ghostfire Wisp x3 + Lost Armor x2,818785,136464.166667
6,Asahi Inori Figurine + Ghostfire Wisp x3 + Lost Armor + New Flavor Out Now!,817904,136317.333333
6,Asahi Inori Figurine + Ghostfire Wisp x3 + Lost Armor + Nine-Bite Snack Box,1055367,175894.5
6,Asahi Inori Figurine + Ghostfire Wisp x3 + Lost Armor + Thud-Thud Hammer,915159,152526.5
6,Asahi Inori Figurine + Ghostfire Wisp x3 + Lost Armor + Wheelchair Model,842318,140386.333333
6,Asahi Inori Figurine + Ghostfire Wisp x3 + New Flavor Out Now! x2,817023,136170.5
6,Asahi Inori Figurine + Ghostfire Wisp x3 + New Flavor Out Now! + Nine-Bite Snack Box,1054486,175747.666667
6,Asahi Inori Figurine + Ghostfire Wisp x3 + New Flavor Out Now! + Thud-Thud Hammer,914278,152379.666667
6,Asahi Inori Figurine + Ghostfire Wisp x3 + New Flavor Out Now! + Wheelchair Model,841437,140239.5
6,Asahi Inori Figurine + Ghostfire Wisp x3 + Nine-Bite Snack Box x2,1291949,215324.833333
6,Asahi Inori Figurine + Ghostfire Wisp x3 + Nine-Bite Snack Box + Thud-Thud Hammer,1151741,191956.833333
6,Asahi Inori Figurine + Ghostfire Wisp x3 + Nine-Bite Snack Box + Wheelchair Model,1078900,179816.666667
6,Asahi Inori Figurine + Ghostfire Wisp x3 + Thud-Thud Hammer x2,1011533,168588.833333
6,Asahi Inori Figurine + Ghostfire Wisp x3 + Thud-Thud Hammer + Wheelchair Model,938692,156448.666667
6,Asahi Inori Figurine + Ghostfire Wisp x3 + Wheelchair Model x2,865851,144308.5
6,Asahi Inori Figurine + Ghostfire Wisp x2 + Lost Armor x3,561988,93664.666667
6,Asahi Inori Figurine + Ghostfire Wisp x2 + Lost Armor x2 + New Flavor Out Now!,561107,93517.833333
6,Asahi Inori Figurine + Ghostfire Wisp x2 + Lost Armor x2 + Nine-Bite Snack Box,798570,133095.0
6,Asahi Inori Figurine + Ghostfire Wisp x2 + Lost Armor x2 + Thud-Thud Hammer,658362,109727.0
6,Asahi Inori Figurine + Ghostfire Wisp x2 + Lost Armor x2 + Wheelchair Model,585521,97586.833333
6,Asahi Inori Figurine + Ghostfire Wisp x2 + Lost Armor + New Flavor Out Now! x2,560226,93371.0
6,Asahi Inori Figurine + Ghostfire Wisp x2 + Lost Armor + New Flavor Out Now! + Nine-Bite Snack Box,797689,132948.166667
6,Asahi Inori Figurine + Ghostfire Wisp x2 + Lost Armor + New Flavor Out Now! + Thud-Thud Hammer,657481,109580.166667
6,Asahi Inori Figurine + Ghostfire Wisp x2 + Lost Armor + New Flavor Out Now! + Wheelchair Model,584640,97440.0
6,Asahi Inori Figurine + Ghostfire Wisp x2 + Lost Armor + Nine-Bite Snack Box x2,1035152,172525.333333
6,Asahi Inori Figurine + Ghostfire Wisp x2 + Lost Armor + Nine-Bite Snack Box + Thud-Thud Hammer,894944,149157.333333
6,Asahi Inori Figurine + Ghostfire Wisp x2 + Lost Armor + Nine-Bite Snack Box + Wheelchair Model,822103,137017.166667
6,Asahi Inori Figurine + Ghostfire Wisp x2 + Lost Armor + Thud-Thud Hammer x2,754736,125789.333333
6,Asahi Inori Figurine + Ghostfire Wisp x2 + Lost Armor + Thud-Thud Hammer + Wheelchair Model,681895,113649.166667
6,Asahi Inori Figurine + Ghostfire Wisp x2 + Lost Armor + Wheelchair Model x2,609054,101509.0
6,Asahi Inori Figurine + Ghostfire Wisp x2 + New Flavor Out Now! x3,559345,93224.166667
6,Asahi Inori Figurine + Ghostfire Wisp x2 + New Flavor Out Now! x2 + Nine-Bite Snack Box,796808,132801.333333
6,Asahi Inori Figurine + Ghostfire Wisp x2 + New Flavor Out Now! x2 + Thud-Thud Hammer,656600,109433.333333
6,Asahi Inori Figurine + Ghostfire Wisp x2 + New Flavor Out Now! x2 + Wheelchair Model,583759,97293.166667
6,Asahi Inori Figurine + Ghostfire Wisp x2 + New Flavor Out Now! + Nine-Bite Snack Box x2,1034271,172378.5
6,Asahi Inori Figurine + Ghostfire Wisp x2 + New Flavor Out Now! + Nine-Bite Snack Box + Thud-Thud Hammer,894063,149010.5
6,Asahi Inori Figurine + Ghostfire Wisp x2 + New Flavor Out Now! + Nine-Bite Snack Box + Wheelchair Model,821222,136870.333333
6,Asahi Inori Figurine + Ghostfire Wisp x2 + New Flavor Out Now! + Thud-Thud Hammer x2,753855,125642.5
6,Asahi Inori Figurine + Ghostfire Wisp x2 + New Flavor Out Now! + Thud-Thud Hammer + Wheelchair Model,681014,113502.333333
6,Asahi Inori Figurine + Ghostfire Wisp x2 + New Flavor Out Now! + Wheelchair Model x2,608173,101362.166667
6,Asahi Inori Figurine + Ghostfire Wisp x2 + Nine-Bite Snack Box x3,1271734,211955.666667
6,Asahi Inori Figurine + Ghostfire Wisp x2 + Nine-Bite Snack Box x2 + Thud-Thud Hammer,1131526,188587.666667
6,Asahi Inori Figurine + Ghostfire Wisp x2 + Nine-Bite Snack Box x2 + Wheelchair Model,1058685,176447.5
6,Asahi Inori Figurine + Ghostfire Wisp x2 + Nine-Bite Snack Box + Thud-Thud Hammer x2,991318,165219.666667
6,Asahi Inori Figurine + Ghostfire Wisp x2 + Nine-Bite Snack Box + Thud-Thud Hammer + Wheelchair Model,918477,153079.5
6,Asahi Inori Figurine + Ghostfire Wisp x2 + Nine-Bite Snack Box + Wheelchair Model x2,845636,140939.333333
6,Asahi Inori Figurine + Ghostfire Wisp x2 + Thud-Thud Hammer x3,851110,141851.666667
6,Asahi Inori Figurine + Ghostfire Wisp x2 + Thud-Thud Hammer x2 + Wheelchair Model,778269,129711.5
6,Asahi Inori Figurine + Ghostfire Wisp x2 + Thud-Thud Hammer + Wheelchair Model x2,705428,117571.333333
6,Asahi Inori Figurine + Ghostfire Wisp x2 + Wheelchair Model x3,632587,105431.166667
6,Asahi Inori Figurine + Ghostfire Wisp + Lost Armor x4,305191,50865.166667
6,Asahi Inori Figurine + Ghostfire Wisp + Lost Armor x3 + New Flavor Out Now!,304310,50718.333333
6,Asahi Inori Figurine + Ghostfire Wisp + Lost Armor x3 + Nine-Bite Snack Box,541773,90295.5
6,Asahi Inori Figurine + Ghostfire Wisp + Lost Armor x3 + Thud-Thud Hammer,401565,66927.5
6,Asahi Inori Figurine + Ghostfire Wisp + Lost Armor x3 + Wheelchair Model,328724,54787.333333
6,Asahi Inori Figurine + Ghostfire Wisp + Lost Armor x2 + New Flavor Out Now! x2,303429,50571.5
6,Asahi Inori Figurine + Ghostfire Wisp + Lost Armor x2 + New Flavor Out Now! + Nine-Bite Snack Box,540892,90148.666667
6,Asahi Inori Figurine + Ghostfire Wisp + Lost Armor x2 + New Flavor Out Now! + Thud-Thud Hammer,400684,66780.666667
6,Asahi Inori Figurine + Ghostfire Wisp + Lost Armor x2 + New Flavor Out Now! + Wheelchair Model,327843,54640.5
6,Asahi Inori Figurine + Ghostfire Wisp + Lost Armor x2 + Nine-Bite Snack Box x2,778355,129725.833333
6,Asahi Inori Figurine + Ghostfire Wisp + Lost Armor x2 + Nine-Bite Snack Box + Thud-Thud Hammer,638147,106357.833333
6,Asahi Inori Figurine + Ghostfire Wisp + Lost Armor x2 + Nine-Bite Snack Box + Wheelchair Model,565306,94217.666667
6,Asahi Inori Figurine + Ghostfire Wisp + Lost Armor x2 + Thud-Thud Hammer x2,497939,82989.833333
6,Asahi Inori Figurine + Ghostfire Wisp + Lost Armor x2 + Thud-Thud Hammer + Wheelchair Model,425098,70849.666667
6,Asahi Inori Figurine + Ghostfire Wisp + Lost Armor x2 + Wheelchair Model x2,352257,58709.5
6,Asahi Inori Figurine + Ghostfire Wisp + Lost Armor + New Flavor Out Now! x3,302548,50424.666667
6,Asahi Inori Figurine + Ghostfire Wisp + Lost Armor + New Flavor Out Now! x2 + Nine-Bite Snack Box,540011,90001.833333
6,Asahi Inori Figurine + Ghostfire Wisp + Lost Armor + New Flavor Out Now! x2 + Thud-Thud Hammer,399803,66633.833333
6,Asahi Inori Figurine + Ghostfire Wisp + Lost Armor + New Flavor Out Now! x2 + Wheelchair Model,326962,54493.666667
6,Asahi Inori Figurine + Ghostfire Wisp + Lost Armor + New Flavor Out Now! + Nine-Bite Snack Box x2,777474,129579.0
6,Asahi Inori Figurine + Ghostfire Wisp + Lost Armor + New Flavor Out Now! + Nine-Bite Snack Box + Thud-Thud Hammer,637266,106211.0
6,Asahi Inori Figurine + Ghostfire Wisp + Lost Armor + New Flavor Out Now! + Nine-Bite Snack Box + Wheelchair Model,564425,94070.833333
6,Asahi Inori Figurine + Ghostfire Wisp + Lost Armor + New Flavor Out Now! + Thud-Thud Hammer x2,497058,82843.0
6,Asahi Inori Figurine + Ghostfire Wisp + Lost Armor + New Flavor Out Now! + Thud-Thud Hammer + Wheelchair Model,424217,70702.833333
6,Asahi Inori Figurine + Ghostfire Wisp + Lost Armor + New Flavor Out Now! + Wheelchair Model x2,351376,58562.666667
6,Asahi Inori Figurine + Ghostfire Wisp + Lost Armor + Nine-Bite Snack Box x3,1014937,169156.166667
6,Asahi Inori Figurine + Ghostfire Wisp + Lost Armor + Nine-Bite Snack Box x2 + Thud-Thud Hammer,874729,145788.166667
6,Asahi Inori Figurine + Ghostfire Wisp + Lost Armor + Nine-Bite Snack Box x2 + Wheelchair Model,801888,133648.0
6,Asahi Inori Figurine + Ghostfire Wisp + Lost Armor + Nine-Bite Snack Box + Thud-Thud Hammer x2,734521,122420.166667
6,Asahi Inori Figurine + Ghostfire Wisp + Lost Armor + Nine-Bite Snack Box + Thud-Thud Hammer + Wheelchair Model,661680,110280.0
6,Asahi Inori Figurine + Ghostfire Wisp + Lost Armor + Nine-Bite Snack Box + Wheelchair Model x2,588839,98139.833333
6,Asahi Inori Figurine + Ghostfire Wisp + Lost Armor + Thud-Thud Hammer x3,594313,99052.166667
6,Asahi Inori Figurine + Ghostfire Wisp + Lost Armor + Thud-Thud Hammer x2 + Wheelchair Model,521472,86912.0
6,Asahi Inori Figurine + Ghostfire Wisp + Lost Armor + Thud-Thud Hammer + Wheelchair Model x2,448631,74771.833333
6,Asahi Inori Figurine + Ghostfire Wisp + Lost Armor + Wheelchair Model x3,375790,62631.666667
6,Asahi Inori Figurine + Ghostfire Wisp + New Flavor Out Now! x4,301667,50277.833333
6,Asahi Inori Figurine + Ghostfire Wisp + New Flavor Out Now! x3 + Nine-Bite Snack Box,539130,89855.0
6,Asahi Inori Figurine + Ghostfire Wisp + New Flavor Out Now! x3 + Thud-Thud Hammer,398922,66487.0
6,Asahi Inori Figurine + Ghostfire Wisp + New Flavor Out Now! x3 + Wheelchair Model,326081,54346.833333
6,Asahi Inori Figurine + Ghostfire Wisp + New Flavor Out Now! x2 + Nine-Bite Snack Box x2,776593,129432.166667
6,Asahi Inori Figurine + Ghostfire Wisp + New Flavor Out Now! x2 + Nine-Bite Snack Box + Thud-Thud Hammer,636385,106064.166667
6,Asahi Inori Figurine + Ghostfire Wisp + New Flavor Out Now! x2 + Nine-Bite Snack Box + Wheelchair Model,563544,93924.0
6,Asahi Inori Figurine + Ghostfire Wisp + New Flavor Out Now! x2 + Thud-Thud Hammer x2,496177,82696.166667
6,Asahi Inori Figurine + Ghostfire Wisp + New Flavor Out Now! x2 + Thud-Thud Hammer + Wheelchair Model,423336,70556.0
6,Asahi Inori Figurine + Ghostfire Wisp + New Flavor Out Now! x2 + Wheelchair Model x2,350495,58415.833333
6,Asahi Inori Figurine + Ghostfire Wisp + New Flavor Out Now! + Nine-Bite Snack Box x3,1014056,169009.333333
6,Asahi Inori Figurine + Ghostfire Wisp + New Flavor Out Now! + Nine-Bite Snack Box x2 + Thud-Thud Hammer,873848,145641.333333
6,Asahi Inori Figurine + Ghostfire Wisp + New Flavor Out Now! + Nine-Bite Snack Box x2 + Wheelchair Model,801007,133501.166667
6,Asahi Inori Figurine + Ghostfire Wisp + New Flavor Out Now! + Nine-Bite Snack Box + Thud-Thud Hammer x2,733640,122273.333333
6,Asahi Inori Figurine + Ghostfire Wisp + New Flavor Out Now! + Nine-Bite Snack Box + Thud-Thud Hammer + Wheelchair Model,660799,110133.166667
6,Asahi Inori Figurine + Ghostfire Wisp + New Flavor Out Now! + Nine-Bite Snack Box + Wheelchair Model x2,587958,97993.0
6,Asahi Inori Figurine + Ghostfire Wisp + New Flavor Out Now! + Thud-Thud Hammer x3,593432,98905.333333
6,Asahi Inori Figurine + Ghostfire Wisp + New Flavor Out Now! + Thud-Thud Hammer x2 + Wheelchair Model,520591,86765.166667
6,Asahi Inori Figurine + Ghostfire Wisp + New Flavor Out Now! + Thud-Thud Hammer + Wheelchair Model x2,447750,74625.0
6,Asahi Inori Figurine + Ghostfire Wisp + New Flavor Out Now! + Wheelchair Model x3,374909,62484.833333
6,Asahi Inori Figurine + Ghostfire Wisp + Nine-Bite Snack Box x4,1251519,208586.5
6,Asahi Inori Figurine + Ghostfire Wisp + Nine-Bite Snack Box x3 + Thud-Thud Hammer,1111311,185218.5
6,Asahi Inori Figurine + Ghostfire Wisp + Nine-Bite Snack Box x3 + Wheelchair Model,1038470,173078.333333
6,Asahi Inori Figurine + Ghostfire Wisp + Nine-Bite Snack Box x2 + Thud-Thud Hammer x2,971103,161850.5
6,Asahi Inori Figurine + Ghostfire Wisp + Nine-Bite Snack Box x2 + Thud-Thud Hammer + Wheelchair Model,898262,149710.333333
6,Asahi Inori Figurine + Ghostfire Wisp + Nine-Bite Snack Box x2 + Wheelchair Model x2,825421,137570.166667
6,Asahi Inori Figurine + Ghostfire Wisp + Nine-Bite Snack Box + Thud-Thud Hammer x3,830895,138482.5
6,Asahi Inori Figurine + Ghostfire Wisp + Nine-Bite Snack Box + Thud-Thud Hammer x2 + Wheelchair Model,758054,126342.333333
6,Asahi Inori Figurine + Ghostfire Wisp + Nine-Bite Snack Box + Thud-Thud Hammer + Wheelchair Model x2,685213,114202.166667
6,Asahi Inori Figurine + Ghostfire Wisp + Nine-Bite Snack Box + Wheelchair Model x3,612372,102062.0
6,Asahi Inori Figurine + Ghostfire Wisp + Thud-Thud Hammer x4,690687,115114.5
6,Asahi Inori Figurine + Ghostfire Wisp + Thud-Thud Hammer x3 + Wheelchair Model,617846,102974.333333
6,Asahi Inori Figurine + Ghostfire Wisp + Thud-Thud Hammer x2 + Wheelchair Model x2,545005,90834.166667
6,Asahi Inori Figurine + Ghostfire Wisp + Thud-Thud Hammer + Wheelchair Model x3,472164,78694.0
6,Asahi Inori Figurine + Ghostfire Wisp + Wheelchair Model x4,399323,66553.833333
6,Asahi Inori Figurine + Lost Armor x5,48394,8065.666667
6,Asahi Inori Figurine + Lost Armor x4 + New Flavor Out Now!,47513,7918.833333
6,Asahi Inori Figurine + Lost Armor x4 + Nine-Bite Snack Box,284976,47496.0
6,Asahi Inori Figurine + Lost Armor x4 + Thud-Thud Hammer,144768,24128.0
6,Asahi Inori Figurine + Lost Armor x4 + Wheelchair Model,71927,11987.833333
6,Asahi Inori Figurine + Lost Armor x3 + New Flavor Out Now! x2,46632,7772.0
6,Asahi Inori Figurine + Lost Armor x3 + New Flavor Out Now! + Nine-Bite Snack Box,284095,47349.166667
6,Asahi Inori Figurine + Lost Armor x3 + New Flavor Out Now! + Thud-Thud Hammer,143887,23981.166667
6,Asahi Inori Figurine + Lost Armor x3 + New Flavor Out Now! + Wheelchair Model,71046,11841.0
6,Asahi Inori Figurine + Lost Armor x3 + Nine-Bite Snack Box x2,521558,86926.333333
6,Asahi Inori Figurine + Lost Armor x3 + Nine-Bite Snack Box + Thud-Thud Hammer,381350,63558.333333
6,Asahi Inori Figurine + Lost Armor x3 + Nine-Bite Snack Box + Wheelchair Model,308509,51418.166667
6,Asahi Inori Figurine + Lost Armor x3 + Thud-Thud Hammer x2,241142,40190.333333
6,Asahi Inori Figurine + Lost Armor x3 + Thud-Thud Hammer + Wheelchair Model,168301,28050.166667
6,Asahi Inori Figurine + Lost Armor x3 + Wheelchair Model x2,95460,15910.0
6,Asahi Inori Figurine + Lost Armor x2 + New Flavor Out Now! x3,45751,7625.166667
6,Asahi Inori Figurine + Lost Armor x2 + New Flavor Out Now! x2 + Nine-Bite Snack Box,283214,47202.333333
6,Asahi Inori Figurine + Lost Armor x2 + New Flavor Out Now! x2 + Thud-Thud Hammer,143006,23834.333333
6,Asahi Inori Figurine + Lost Armor x2 + New Flavor Out Now! x2 + Wheelchair Model,70165,11694.166667
6,Asahi Inori Figurine + Lost Armor x2 + New Flavor Out Now! + Nine-Bite Snack Box x2,520677,86779.5
6,Asahi Inori Figurine + Lost Armor x2 + New Flavor Out Now! + Nine-Bite Snack Box + Thud-Thud Hammer,380469,63411.5
6,Asahi Inori Figurine + Lost Armor x2 + New Flavor Out Now! + Nine-Bite Snack Box + Wheelchair Model,307628,51271.333333
6,Asahi Inori Figurine + Lost Armor x2 + New Flavor Out Now! + Thud-Thud Hammer x2,240261,40043.5
6,Asahi Inori Figurine + Lost Armor x2 + New Flavor Out Now! + Thud-Thud Hammer + Wheelchair Model,167420,27903.333333
6,Asahi Inori Figurine + Lost Armor x2 + New Flavor Out Now! + Wheelchair Model x2,94579,15763.166667
6,Asahi Inori Figurine + Lost Armor x2 + Nine-Bite Snack Box x3,758140,126356.666667
6,Asahi Inori Figurine + Lost Armor x2 + Nine-Bite Snack Box x2 + Thud-Thud Hammer,617932,102988.666667
6,Asahi Inori Figurine + Lost Armor x2 + Nine-Bite Snack Box x2 + Wheelchair Model,545091,90848.5
6,Asahi Inori Figurine + Lost Armor x2 + Nine-Bite Snack Box + Thud-Thud Hammer x2,477724,79620.666667
6,Asahi Inori Figurine + Lost Armor x2 + Nine-Bite Snack Box + Thud-Thud Hammer + Wheelchair Model,404883,67480.5
6,Asahi Inori Figurine + Lost Armor x2 + Nine-Bite Snack Box + Wheelchair Model x2,332042,55340.333333
6,Asahi Inori Figurine + Lost Armor x2 + Thud-Thud Hammer x3,337516,56252.666667
6,Asahi Inori Figurine + Lost Armor x2 + Thud-Thud Hammer x2 + Wheelchair Model,264675,44112.5
6,Asahi Inori Figurine + Lost Armor x2 + Thud-Thud Hammer + Wheelchair Model x2,191834,31972.333333
6,Asahi Inori Figurine + Lost Armor x2 + Wheelchair Model x3,118993,19832.166667
6,Asahi Inori Figurine + Lost Armor + New Flavor Out Now! x4,44870,7478.333333
6,Asahi Inori Figurine + Lost Armor + New Flavor Out Now! x3 + Nine-Bite Snack Box,282333,47055.5
6,Asahi Inori Figurine + Lost Armor + New Flavor Out Now! x3 + Thud-Thud Hammer,142125,23687.5
6,Asahi Inori Figurine + Lost Armor + New Flavor Out Now! x3 + Wheelchair Model,69284,11547.333333
6,Asahi Inori Figurine + Lost Armor + New Flavor Out Now! x2 + Nine-Bite Snack Box x2,519796,86632.666667
6,Asahi Inori Figurine + Lost Armor + New Flavor Out Now! x2 + Nine-Bite Snack Box + Thud-Thud Hammer,379588,63264.666667
6,Asahi Inori Figurine + Lost Armor + New Flavor Out Now! x2 + Nine-Bite Snack Box + Wheelchair Model,306747,51124.5
6,Asahi Inori Figurine + Lost Armor + New Flavor Out Now! x2 + Thud-Thud Hammer x2,239380,39896.666667
6,Asahi Inori Figurine + Lost Armor + New Flavor Out Now! x2 + Thud-Thud Hammer + Wheelchair Model,166539,27756.5
6,Asahi Inori Figurine + Lost Armor + New Flavor Out Now! x2 + Wheelchair Model x2,93698,15616.333333
6,Asahi Inori Figurine + Lost Armor + New Flavor Out Now! + Nine-Bite Snack Box x3,757259,126209.833333
6,Asahi Inori Figurine + Lost Armor + New Flavor Out Now! + Nine-Bite Snack Box x2 + Thud-Thud Hammer,617051,102841.833333
6,Asahi Inori Figurine + Lost Armor + New Flavor Out Now! + Nine-Bite Snack Box x2 + Wheelchair Model,544210,90701.666667
6,Asahi Inori Figurine + Lost Armor + New Flavor Out Now! + Nine-Bite Snack Box + Thud-Thud Hammer x2,476843,79473.833333
